ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
7646134,Ronin Wines Pvt Ltd.,0,,8,0,2021-12-10,2024-09-19,0.0,1014
7646182,Savory Deli LLC,0,,1,0,2022-01-15,2022-01-15,0.0,0
7646254,Appear TV AS,0,,6,0,2024-02-12,2024-10-25,0.0,256
7646329,Neatframe Ltd.,1,2024-03-02,5,4,2022-01-19,2024-10-08,0.8,993
7646458,Kmm Engenharia De Sistemas,0,,1,0,2022-05-19,2022-05-19,0.0,0
7646462,Cobo Global Ltd.,0,,5,0,2022-03-08,2023-08-01,0.0,511
7646523,"Adventures, Inc.",0,,1,0,2024-07-10,2024-07-10,0.0,0
7646589,"InterWorks, Inc. (Oklahoma)",0,,1,0,2022-03-10,2022-03-10,0.0,0
7646657,Retail Employees Superannuation Trust,0,,1,0,2023-11-20,2023-11-20,0.0,0
7646671,Innova Systems,0,,16,0,2021-09-07,2024-11-11,0.0,1161
7646733,Emerging Technologies Co. LLC,0,,8,0,2021-09-01,2024-07-08,0.0,1041
7646850,ATS Traffic Ltd.,0,,19,0,2021-04-29,2024-04-16,0.0,1083
7646855,MRL Consulting Group Ltd.,0,,3,0,2024-02-13,2024-04-29,0.0,76
7646866,Oasis Systems LLC,0,,1,0,2024-08-26,2024-08-26,0.0,0
7647034,Reed Singapore,0,,1,0,2024-02-26,2024-02-26,0.0,0
7647916,360green,0,,4,0,2023-01-10,2024-01-12,0.0,367
7648403,4Z Global Pte Ltd,0,,1,0,2021-03-12,2021-03-12,0.0,0
7648437,50nFifty Productions,0,,6,0,2021-03-18,2023-11-19,0.0,976
7649074,A&H CONTROLS PTE LTD,0,,6,0,2021-10-05,2024-08-19,0.0,1049
7649337,Avanto Documental SL,0,,6,0,2024-10-01,2024-10-02,0.0,1
7649403,A.P.Moller.Singapore Private Limited,0,,13,0,2022-02-01,2024-12-26,0.0,1059
7650313,Abeo Consulting - Specialist Legal Search & Insight,0,,43,0,2021-04-15,2024-04-03,0.0,1084
7651143,Viking Airtech Pte Ltd.,0,,1,0,2024-09-10,2024-09-10,0.0,0
7651250,Accelleron Industries AG,0,,12,0,2022-09-14,2024-12-19,0.0,827
7651411,Accolade Ip Ltd.,0,,1,0,2023-05-12,2023-05-12,0.0,0
7651508,Accredify Pte Ltd,0,,6,0,2021-05-07,2023-11-09,0.0,916
7651733,Acelink Logistics Pte Ltd.,0,,9,0,2023-05-24,2024-08-27,0.0,461
7651850,Achieve Success Limited,0,,290,0,2023-06-23,2024-12-10,0.0,536
7651955,aCloud,0,,10,0,2021-07-02,2024-11-18,0.0,1235
7652154,ACRE Design +,0,,7,0,2023-01-20,2024-12-13,0.0,693
7652156,Acre Resources Ltd.,0,,34,0,2022-01-19,2024-04-17,0.0,819
7652279,The Acteon Consultancy LLP,0,,41,0,2024-01-24,2024-12-04,0.0,315
7652390,Actioncity,0,,4,0,2021-04-05,2022-06-07,0.0,428
7652480,"Active Life, LLC",0,,1,0,2022-09-07,2022-09-07,0.0,0
7652615,Actxa Wellness,0,,9,0,2023-10-09,2024-05-14,0.0,218
7652814,ADAM Global Ltd.,0,,3,0,2023-01-03,2024-10-14,0.0,650
7653075,ADDP Architects,0,,43,0,2021-04-20,2024-12-30,0.0,1350
7653418,Adler International Pte Ltd.,0,,1,0,2022-07-02,2022-07-02,0.0,0
7653490,Admira Digital Networks SL,0,,9,0,2021-06-03,2023-01-19,0.0,595
7653772,Advance Business Support Pte Ltd,0,,12,0,2021-04-14,2024-09-05,0.0,1240
7653805,Advance Lifestyles Ltd.,0,,2,0,2022-05-06,2022-06-12,0.0,37
7653963,Advanced Global Alliance PTE LTD,0,,6,0,2022-01-13,2023-09-13,0.0,608
7653965,Advanced Green Solutions,0,,27,0,2021-05-11,2024-03-12,0.0,1036
7654213,"Advantage Technologies Consulting, Inc.",0,,3,0,2023-12-07,2024-01-08,0.0,32
7654215,Advantage Tennis,0,,1,0,2021-03-24,2021-03-24,0.0,0
7654392,Advocado Pte Ltd.,0,,11,0,2021-10-19,2024-08-06,0.0,1022
7654546,Aegis Marketing,0,,2,0,2021-09-24,2021-09-26,0.0,2
7654883,Aevo Innovate,0,,8,0,2022-08-10,2023-09-05,0.0,391
7655059,Affluent Software Innovations,0,,2,0,2024-09-22,2024-09-22,0.0,0
7656271,Agrig8 Pte Ltd.,0,,1,0,2022-06-15,2022-06-15,0.0,0
7656530,Agylex Global,0,,1,0,2024-08-21,2024-08-21,0.0,0
7656843,Aifa Ltd.,0,,6,0,2022-06-15,2024-06-04,0.0,720
7657177,Aircall SAS,0,,1,0,2022-11-28,2022-11-28,0.0,0
7657220,American International Relocation Solutions LLC,0,,13,0,2021-03-05,2024-11-15,0.0,1351
7657467,"AJ Oasis, Inc. Pte Ltd.",0,,21,0,2021-11-23,2024-03-15,0.0,843
7657538,"AJK Engineering, Inc.",0,,18,0,2022-03-24,2024-12-05,0.0,987
7658638,"Alchemy Insights, Inc.",0,,3,0,2023-08-07,2023-08-07,0.0,0
7660129,Allians Intl Recruiters S Pte Ltd.,0,,55,0,2022-04-01,2024-12-29,0.0,1003
7660207,ALLIED SEARCH PTE.LTD.,1,2024-12-06,403,2,2021-06-23,2024-12-12,0.004962779156327543,1268
7660216,Allied Worldwide Ltd.,0,,4,0,2022-03-10,2024-02-22,0.0,714
7660288,Allocate Space Pte Ltd.,0,,1,0,2024-06-25,2024-06-25,0.0,0
7660368,All-Star Agency Ltd,0,,1,0,2024-09-02,2024-09-02,0.0,0
7660576,"Almond Finance, Inc.",0,,7,0,2022-04-26,2024-09-27,0.0,885
7660641,Alom Technologies Corp.,0,,12,0,2021-10-21,2023-10-02,0.0,711
7660692,James Tan,0,,104,0,2021-12-10,2024-06-07,0.0,910
7661342,Alterpacks,1,2024-07-16,1,1,2024-07-16,2024-07-16,1.0,0
7663592,Ananta Digital Pte Ltd.,0,,6,0,2021-04-09,2021-10-08,0.0,182
7663619,"Anastasia Beverly Hills, LLC",0,,1,0,2024-10-12,2024-10-12,0.0,0
7663760,"&ahead GmbH, Proftrack Pte Ltd",0,,3,0,2021-06-16,2024-03-01,0.0,989
7664475,The Annam Group,0,,28,0,2022-01-14,2024-10-23,0.0,1013
7664583,Anothersole,0,,1,0,2024-12-26,2024-12-26,0.0,0
7664605,Anradus Pte Ltd,1,2022-06-03,9383,46,2021-03-01,2024-12-30,0.004902483214323777,1400
7664743,Anter Consulting,1,2024-10-25,180,1,2021-07-16,2024-12-23,0.005555555555555556,1256
7664993,Anycover Pte Ltd.,0,,1,0,2023-06-16,2023-06-16,0.0,0
7665597,ApolloX,0,,2,0,2022-02-23,2022-04-14,0.0,50
7665823,apple tree communications SL,0,,2,0,2021-04-06,2021-07-01,0.0,86
7666140,Aprobee Technology Pte Ltd.,0,,2,0,2021-04-12,2022-05-17,0.0,400
7666178,Apsbay Pte Ltd.,0,,2,0,2022-05-23,2022-05-24,0.0,1
7666817,ARC Marine Ltd.,0,,13,0,2021-03-10,2024-09-12,0.0,1282
7667123,ARCHIVE INTERIOR DESIGN PTE LTD,0,,1,0,2021-06-28,2021-06-28,0.0,0
7667840,ARK Recruitments,0,,22,0,2022-04-22,2024-12-20,0.0,973
7668726,Artemis Search & Partners Pte Ltd.,0,,15,0,2021-06-23,2024-02-20,0.0,972
7668963,Artizen Interiors Pvt Ltd.,0,,4,0,2022-03-22,2022-03-25,0.0,3
7670041,ASM International,0,,114,0,2021-05-06,2022-10-12,0.0,524
7670227,Aspect International (7670227),0,,1,0,2022-09-19,2022-09-19,0.0,0
7670442,Assemblyclan,0,,14,0,2021-05-18,2024-12-09,0.0,1301
7670518,Assets Training & Technical Services Pte Ltd.,0,,7,0,2021-09-22,2024-10-10,0.0,1114
7670973,Assurance Agency Ltd.,0,,20,0,2021-10-19,2024-03-07,0.0,870
7671034,Astech Ltd.,0,,24,0,2021-10-20,2024-09-27,0.0,1073
7671285,Asyura Pte Ltd,0,,3,0,2024-02-21,2024-11-29,0.0,282
7672114,Atlas Mining,0,,3,0,2021-10-14,2021-11-30,0.0,47
7672149,Atlas Analytics Pty Ltd,0,,2,0,2022-03-25,2024-02-14,0.0,691
7672243,Stichting Associatie Technologie Overdracht - Duurzaam Beheer,0,,2,0,2021-09-10,2021-09-10,0.0,0
7672263,Hsctute Ops Co. Pty Ltd.,0,,8,0,2022-06-25,2022-11-27,0.0,155
7672847,AUGUSTA AIKEN & ASSOCIATES LIMITED,0,,7,0,2023-08-02,2024-07-03,0.0,336
7672958,The Body Shop International Ltd.,1,2022-06-20,93,2,2021-03-31,2024-11-27,0.021505376344086023,1337
7673211,Australia Chef Migration,0,,1,0,2024-01-24,2024-01-24,0.0,0
7673357,Star Future,0,,1,0,2024-11-19,2024-11-19,0.0,0
7674225,Alan SA,0,,1,0,2024-08-27,2024-08-27,0.0,0
7674349,Avex Asia,0,,11,0,2022-07-02,2024-10-10,0.0,831
7674402,"Aviation Systems Engineering Co., Inc.",0,,9,0,2021-03-18,2024-04-26,0.0,1135
7674585,"The Avo Shopping Company (NY), Inc.",0,,17,0,2021-04-20,2024-12-18,0.0,1338
7674892,Axion Healthcare Solutions LLC,0,,1,0,2023-09-28,2023-09-28,0.0,0
7675035,FormaTED,0,,2,0,2023-05-07,2023-05-22,0.0,15
7675581,B-Mech Engineering Pte Ltd,0,,9,0,2022-03-25,2024-12-17,0.0,998
7676028,Backbone Art SA,1,2024-06-28,8,2,2024-02-14,2024-09-29,0.25,228
7677900,Base Camp Recruitment Pte Ltd. Ea,1,2024-06-25,57,1,2021-06-23,2024-12-17,0.017543859649122806,1273
7678691,BB studio,0,,37,0,2022-07-10,2024-09-18,0.0,801
7679033,"BDS Analytics, Inc.",0,,1,0,2021-09-19,2021-09-19,0.0,0
7679340,Beary Best! Hostels by TWL Hospitality,0,,7,0,2021-09-28,2024-06-12,0.0,988
7680407,Belong,0,,1,0,2022-05-16,2022-05-16,0.0,0
7680704,benking.co,0,,10,0,2023-05-08,2024-07-15,0.0,434
7680742,BENNU WELLNESS,0,,4,0,2023-12-18,2024-11-08,0.0,326
7681742,BetterData Pte Ltd.,1,2022-12-31,18,9,2022-12-31,2024-12-16,0.5,716
7681753,BETTERPAY LLC,0,,1,0,2022-12-07,2022-12-07,0.0,0
7681891,Beyond Brands GmbH,0,,3,0,2022-08-22,2022-11-21,0.0,91
7681944,Beyond Yoga LLC,0,,1,0,2024-07-04,2024-07-04,0.0,0
7682457,Bdl Srl,0,,11,0,2021-10-17,2023-09-13,0.0,696
7682522,Bifrost Pte Ltd.,1,2022-07-06,123,43,2022-07-06,2024-10-30,0.34959349593495936,847
7682808,Bigmama Korean Restaurant,0,,2,0,2022-07-30,2022-09-26,0.0,58
7683372,Biomark Pte Ltd.,0,,11,0,2021-03-11,2023-05-17,0.0,797
7684765,BLEU SEA MARKETING PTE LTD,0,,1,0,2022-08-24,2022-08-24,0.0,0
7685054,Bloom Design Ltd.,0,,3,0,2022-03-08,2023-12-07,0.0,639
7685104,"Blooom, Inc.",0,,1,0,2022-10-21,2022-10-21,0.0,0
7685298,Blue Green BV,0,,3,0,2022-07-11,2023-03-28,0.0,260
7685598,BlueCrest Capital Management (UK) LLP,0,,3,0,2022-05-03,2024-07-29,0.0,818
7685958,Bmc International College Pte Ltd.,0,,9,0,2023-01-09,2024-10-08,0.0,638
7686890,"Bond Capital Mezzanine, Inc.",0,,16,0,2021-10-19,2024-03-10,0.0,873
7687413,Borneo Data Pte Ltd.,0,,2,0,2022-02-08,2023-08-18,0.0,556
7687542,Bossini Enterprises Ltd.,0,,12,0,2022-02-21,2024-08-30,0.0,921
7687926,Bow Resources Ltd.,0,,1,0,2022-03-02,2022-03-02,0.0,0
7688466,Brainstorm Solutions,0,,5,0,2022-04-06,2024-12-17,0.0,986
7688636,Branding Merchandise,1,2022-11-07,11,2,2022-07-06,2023-03-19,0.18181818181818182,256
7689003,Brdgx,0,,2,0,2021-05-18,2021-08-18,0.0,92
7689455,Bridge Et Al Pte Ltd.,1,2024-08-27,29,1,2022-07-02,2024-11-14,0.034482758620689655,866
7689704,Brightsun Marine Pte Ltd.,0,,5,0,2021-11-15,2024-02-20,0.0,827
7689726,"Brik, Inc.",0,,1,0,2023-12-27,2023-12-27,0.0,0
7689819,"Briq Technologies, Inc.",0,,3,0,2024-07-12,2024-12-02,0.0,143
7690805,BSL MANAGEMENT SERVICES LTD,0,,22,0,2021-08-13,2024-08-19,0.0,1102
7692568,BYKidO Pte Ltd.,1,2022-12-14,3,3,2022-12-14,2022-12-24,1.0,10
7693048,CA.sg PAC,0,,2,0,2023-01-13,2023-01-13,0.0,0
7693341,Cactus Communications Pvt Ltd.,0,,2,0,2021-04-27,2021-04-27,0.0,0
7693412,Cadent Sourcing,0,,6,0,2022-09-01,2022-10-26,0.0,55
7693438,Vericus Pty Ltd.,0,,6,0,2022-10-30,2023-08-09,0.0,283
7694833,Camphora Pte Ltd.,0,,2,0,2023-03-24,2024-05-21,0.0,424
7695261,Candidate-1St-Tech B.V.,0,,1,0,2024-06-06,2024-06-06,0.0,0
7695342,"Canis Majoris, LLC",0,,25,0,2021-12-29,2024-11-11,0.0,1048
7695451,"Canopy Tax, Inc.",0,,9,0,2021-03-29,2024-09-27,0.0,1278
7695485,Cantera srl,0,,1,0,2023-12-04,2023-12-04,0.0,0
7696150,Capzen Technologies Pvt Ltd.,0,,19,0,2022-12-30,2023-06-20,0.0,172
7697422,Cartrack South East Asia,0,,2,0,2021-07-01,2021-07-02,0.0,1
7697592,Casa Dental,0,,14,0,2022-08-22,2024-03-07,0.0,563
7697754,Casa Raudha Ltd,0,,54,0,2021-07-02,2024-11-07,0.0,1224
7698248,Catalyst Solutions LLC (Colorado),1,2023-10-04,20,1,2021-07-09,2024-01-21,0.05,926
7698696,CBG Konsult & Information AB,0,,11,0,2021-06-30,2024-01-11,0.0,925
7699059,CDP Worldwide,0,,13,0,2021-11-17,2024-07-25,0.0,981
7699428,Celestar Holdings Corp.,0,,1,0,2024-10-18,2024-10-18,0.0,0
7699670,Centennial Asia Advisors Pte. Ltd.,0,,1,0,2022-08-17,2022-08-17,0.0,0
7701337,cFire | c🔥,0,,2,0,2021-06-01,2021-07-17,0.0,46
7701430,CGO Partners LLC,0,,1,0,2021-12-03,2021-12-03,0.0,0
7701755,"Pro Sports, Inc.",0,,1,0,2022-08-05,2022-08-05,0.0,0
7702034,CSM ACADEMY INTERNATIONAL GROUP PTE. LTD.,0,,29,0,2021-09-02,2024-11-21,0.0,1176
7702231,Chartswood Associates Pte Ltd,0,,1,0,2023-11-13,2023-11-13,0.0,0
7702645,Cheng Ballet Academy,0,,2,0,2022-08-12,2022-08-19,0.0,7
7703366,Chinese Medical Centre,0,,16,0,2021-08-29,2024-12-31,0.0,1220
7703497,Chng Woodworking Pte Ltd,0,,47,0,2021-03-22,2024-12-05,0.0,1354
7703606,Chong Qing Grilled Fish,0,,3,0,2021-12-28,2021-12-28,0.0,0
7703614,Gravy Gaming Pty Ltd.,0,,30,0,2021-09-10,2024-10-22,0.0,1138
7703975,Chupitos BV,0,,17,0,2022-12-16,2024-12-20,0.0,735
7704807,CITISPA (7704807),0,,16,0,2022-01-12,2022-12-15,0.0,337
7705731,Classic Construction,0,,10,0,2023-06-13,2023-12-27,0.0,197
7705856,"Clayful, Inc.",0,,141,0,2023-03-30,2024-12-12,0.0,623
7706498,Clinic.co Ltd.,0,,4,0,2022-11-03,2024-03-25,0.0,508
7706672,Clinilead Technologies Pte Ltd,0,,4,0,2023-01-03,2023-01-19,0.0,16
7707018,Cloudretail Pte Ltd.,0,,4,0,2022-07-19,2024-03-28,0.0,618
7707091,Spark Academy Pvt Ltd.,0,,1,0,2022-04-04,2022-04-04,0.0,0
7708743,"CohesionIB, Inc",0,,1,0,2022-09-01,2022-09-01,0.0,0
7708800,Coinhall,0,,1,0,2022-09-10,2022-09-10,0.0,0
7709789,"Columbia Real Estate, LLC",0,,10,0,2022-01-09,2024-07-08,0.0,911
7709993,Combind Supplies Pte Ltd,0,,5,0,2023-01-13,2023-04-26,0.0,103
7711067,Competition & Consumer Commission of Singapore,0,,25,0,2021-03-29,2024-06-24,0.0,1183
7711079,Compfix,0,,1,0,2022-07-11,2022-07-11,0.0,0
7712199,CONNECT & COMMUNICATE LLP,0,,21,0,2021-10-03,2024-12-06,0.0,1160
7712378,ConneXioCloud,0,,1,0,2022-07-01,2022-07-01,0.0,0
7712405,Conny GmbH,0,,8,0,2021-08-27,2024-10-01,0.0,1131
7712750,Proversity.org Ltd.,0,,9,0,2022-08-23,2024-08-05,0.0,713
7712818,Constructor.io Corp.,0,,8,0,2023-04-14,2024-10-23,0.0,558
7713619,Conviction Global,0,,1,0,2023-07-24,2023-07-24,0.0,0
7714124,2Rivers Pte Ltd.,0,,2,0,2021-12-10,2022-08-11,0.0,244
7715514,COVA Thinking Pty Ltd,0,,1,0,2023-06-20,2023-06-20,0.0,0
7715527,Cove Living Pte Ltd.,0,,171,0,2021-03-01,2024-12-30,0.0,1400
7716416,Creative Engineering Asia Pte Ltd,0,,40,0,2021-07-13,2024-12-02,0.0,1238
7717145,SHINING,0,,1,0,2022-09-27,2022-09-27,0.0,0
7717176,Critical Systems Services Inc,0,,4,0,2021-07-01,2024-02-23,0.0,967
7717541,Crowe Horwath International Global Corporate Advisors,0,,1,0,2024-03-19,2024-03-19,0.0,0
7717620,Crownfruit PTE. LTD.,0,,1,0,2024-02-06,2024-02-06,0.0,0
7717704,CRUSADE SERVICES PTE LTD,0,,3,0,2022-08-31,2023-02-14,0.0,167
7717782,Cryptomeria Labs Pte Ltd.,0,,1,0,2022-05-18,2022-05-18,0.0,0
7718217,CT Group Ltd.,0,,11,0,2021-06-28,2022-12-10,0.0,530
7718338,"Cuban American National Council, Inc.",0,,3,0,2021-11-24,2022-03-28,0.0,124
7718351,CUBE Content Governance Global Ltd.,0,,5,0,2022-05-22,2023-08-23,0.0,458
7718500,Cultivar Staffing & Search,1,2024-01-09,524,9,2022-01-04,2024-04-30,0.01717557251908397,847
7718686,CURASIA,0,,6,0,2021-06-30,2022-09-28,0.0,455
7718741,Curium SARL,0,,1,0,2023-12-10,2023-12-10,0.0,0
7719966,Dab,0,,1,0,2023-10-28,2023-10-28,0.0,0
7720390,Dallas Area Rapid Transit,0,,3,0,2022-12-22,2023-12-14,0.0,357
7720448,DALSTECH PTE. LTD.,0,,23,0,2021-05-18,2024-08-13,0.0,1183
7720691,DaNeng Commercial Kitchen Equipment Specialist,0,,85,0,2021-10-02,2024-12-16,0.0,1171
7721205,Data Center First Pte Ltd,0,,3,0,2022-04-20,2022-08-09,0.0,111
7721293,Data Spree UG (haftungsbeschränkt),1,2024-06-17,1,1,2024-06-17,2024-06-17,1.0,0
7721962,Day One,1,2023-10-27,502,1,2021-03-01,2024-12-12,0.00199203187250996,1382
7722286,"Dcsc, Inc.",0,,5,0,2021-11-22,2023-11-03,0.0,711
7722339,Ddiy Solutions Pte Ltd.,0,,1,0,2021-11-17,2021-11-17,0.0,0
7723555,DV Tech,0,,4,0,2023-01-28,2024-06-18,0.0,507
7723562,Delivery Guys,0,,2,0,2021-03-11,2021-07-01,0.0,112
7723986,Dempsey Academy,0,,1,0,2022-06-30,2022-06-30,0.0,0
7724189,Dental Services PC,0,,5,0,2021-10-27,2024-05-20,0.0,936
7724347,"Department of Statistics, University of Pune",0,,65,0,2021-03-22,2023-10-10,0.0,932
7724947,"Desmond A. Taylor & Associates, Ltd.",0,,8,0,2023-01-27,2024-08-01,0.0,552
7726314,Different Division,0,,1,0,2023-11-02,2023-11-02,0.0,0
7726334,DIG INN Restaurant Group LLC,0,,3,0,2021-05-11,2023-01-27,0.0,626
7726418,Digify Pte Ltd.,0,,56,0,2022-01-12,2024-12-12,0.0,1065
7726433,Digikraft Social,0,,1,0,2024-06-22,2024-06-22,0.0,0
7726477,DigiPixel Pte Ltd,0,,56,0,2022-01-19,2024-12-31,0.0,1077
7726592,"Digital Dynamics, Inc.",0,,1,0,2021-12-07,2021-12-07,0.0,0
7726604,Digital Entertainment Asset Pte Ltd.,0,,1,0,2022-07-28,2022-07-28,0.0,0
7726726,Rerun Io,0,,1,0,2024-09-21,2024-09-21,0.0,0
7726903,Digital Sage Agency,0,,1,0,2024-02-26,2024-02-26,0.0,0
7726954,Digitex Solutions Pty Ltd,0,,2,0,2022-05-13,2022-06-22,0.0,40
7727701,"DispatchIt, Inc.",0,,8,0,2022-12-29,2024-04-04,0.0,462
7727877,Elohim By Sabrina Goh Pte Ltd.,0,,24,0,2022-01-03,2024-12-08,0.0,1070
7728089,Divine Spectrum Sdn Bhd,0,,1,0,2021-05-05,2021-05-05,0.0,0
7728399,DM Concept,0,,1,0,2024-09-26,2024-09-26,0.0,0
7728484,97 S&F SL,0,,3,0,2021-11-09,2023-02-07,0.0,455
7730254,Dr.stretch Singapore,0,,9,0,2022-03-24,2024-06-13,0.0,812
7730449,DREA Singapore Property,0,,2,0,2022-06-20,2024-02-21,0.0,611
7730593,Dream Station Pte Limited,0,,4,0,2023-07-10,2023-10-11,0.0,93
7730952,CYBER1 Solutions South Africa,0,,5,0,2021-10-15,2024-03-01,0.0,868
7731091,DSCO Group Pte Ltd.,0,,54,0,2021-04-15,2024-11-04,0.0,1299
7731401,"Duco Advisors, Inc.",0,,4,0,2021-10-16,2023-01-18,0.0,459
7732258,Dynamics Psychological Practice Pte Ltd.,0,,10,0,2022-06-15,2024-08-12,0.0,789
7732263,Dynamicweb Solutions Asia Pte Ltd.,0,,5,0,2021-10-05,2021-10-21,0.0,16
7733222,East Ocean Aquatic Trading Centre,0,,6,0,2022-01-17,2024-12-23,0.0,1071
7733600,"Creator, Inc.",0,,1,0,2024-04-27,2024-04-27,0.0,0
7733643,EATz,0,,17,0,2022-10-07,2023-02-16,0.0,132
7733669,Eb Food Marketing Pte Ltd.,0,,59,0,2021-10-05,2024-11-06,0.0,1128
7733742,European Bioinformatics Institute,0,,1,0,2021-10-25,2021-10-25,0.0,0
7734189,Shenzhen Chuneng Technology Co.,0,,1,0,2024-01-24,2024-01-24,0.0,0
7734685,Eilerson Development Corp.,1,2022-11-07,20,1,2021-09-17,2024-10-14,0.05,1123
7734853,Edge Clear LLC,1,2022-12-30,1,1,2022-12-30,2022-12-30,1.0,0
7735332,EduFirst Learning Centre,0,,55,0,2021-03-08,2024-11-14,0.0,1347
7735671,eFM SpA,0,,6,0,2022-09-09,2023-01-18,0.0,131
7735842,The European Hematology Association,0,,3,0,2021-12-10,2023-01-30,0.0,416
7736074,EIRE Systems KK,0,,40,0,2021-05-03,2024-10-01,0.0,1247
7736143,"EK INTERNATIONAL, INC.",0,,1,0,2021-03-29,2021-03-29,0.0,0
7737551,Elitez India,0,,60,0,2023-08-13,2024-09-16,0.0,400
7737873,Else London Ltd.,0,,1,0,2023-04-12,2023-04-12,0.0,0
7737931,Elucidate GmbH,0,,1,0,2024-01-15,2024-01-15,0.0,0
7738319,EMEREO TECHNOLOGY PTE. LTD.,0,,10,0,2021-10-18,2024-09-07,0.0,1055
7738744,Empire Marketing,0,,2,0,2023-05-08,2023-06-14,0.0,37
7738852,"Empowering, Inc. Services",0,,14,0,2021-04-06,2024-12-24,0.0,1358
7739052,Enable Business,0,,35,0,2021-03-10,2024-09-23,0.0,1293
7739126,Enchante SG,0,,4,0,2022-05-03,2023-02-08,0.0,281
7739343,"Enercon Engineering, Inc. (Illinois)",0,,3,0,2023-06-20,2023-11-20,0.0,153
7739707,Engine Insights,0,,1,0,2024-04-04,2024-04-04,0.0,0
7740653,Enzyme Corp.,0,,1,0,2021-10-28,2021-10-28,0.0,0
7740759,EPC Project Services,1,2021-12-11,14,3,2021-08-19,2022-07-13,0.21428571428571427,328
7740855,Epic Meta,0,,1,0,2021-12-27,2021-12-27,0.0,0
7740992,Epsco,0,,2,0,2021-11-02,2022-05-11,0.0,190
7741119,Equilibrium MMA,0,,2,0,2024-01-08,2024-01-09,0.0,1
7741403,Qualtheon Consulting Services SW -  Supply Chain and Logistics,0,,24,0,2021-12-30,2024-09-10,0.0,985
7741978,ESE Co.,0,,16,0,2021-03-25,2024-05-17,0.0,1149
7742002,Esevel Pte Ltd.,0,,2,0,2023-09-16,2024-04-12,0.0,209
7742069,Eskay Yarntex (P) ltd,0,,1,0,2022-04-07,2022-04-07,0.0,0
7742875,ETD Services,0,,1,0,2024-12-06,2024-12-06,0.0,0
7742957,Ethan-Al Pte Ltd.,0,,9,0,2022-04-19,2023-02-06,0.0,293
7744208,Everyday Vegan Pte Ltd.,0,,24,0,2021-03-14,2023-09-28,0.0,928
7744728,Excelerate LLC,0,,1,0,2023-08-02,2023-08-02,0.0,0
7744754,EXCELLENT Products BV,0,,2,0,2022-05-03,2023-02-01,0.0,274
7744776,Excelsior Professional Search Ltd.,0,,10,0,2022-04-12,2024-03-21,0.0,709
7744973,Exena Learning Hub Pte. Ltd.,0,,9,0,2022-03-24,2024-09-23,0.0,914
7744980,Exeq Sp zoo,0,,1,0,2022-06-15,2022-06-15,0.0,0
7745192,Experience Matters Co. Ltd.,0,,20,0,2023-01-04,2024-12-02,0.0,698
7745513,Expressions,0,,71,0,2021-09-13,2024-12-27,0.0,1201
7745777,Eyeviser,0,,2,0,2022-07-05,2022-07-05,0.0,0
7745965,Tenity Group AG,0,,7,0,2022-11-23,2024-08-16,0.0,632
7746075,"Fable Studio, Inc.",0,,2,0,2022-04-04,2022-04-23,0.0,19
7746086,Fabrica AI Corp.,0,,2,0,2023-02-13,2023-02-13,0.0,0
7746560,Fairmart Technologies Pte Ltd.,0,,18,0,2021-09-16,2024-10-27,0.0,1137
7746710,Falco Academy Pte Ltd,0,,3,0,2021-10-06,2024-06-12,0.0,980
7747076,Fanbyte,0,,1,0,2022-03-14,2022-03-14,0.0,0
7748491,FengHe Fund Management Pte Ltd,0,,15,0,2021-07-05,2024-12-27,0.0,1271
7749135,Fidelity International Ltd.,0,,44,0,2021-03-22,2024-11-25,0.0,1344
7749182,Precision (7749182),0,,1,0,2023-09-13,2023-09-13,0.0,0
7749904,Fine Wines Sg Pte Ltd.,0,,18,0,2021-11-29,2024-06-20,0.0,934
7749964,Finlay James Associates Ltd.,0,,1,0,2022-11-11,2022-11-11,0.0,0
7749973,Finmo Tech Pte Ltd.,0,,9,0,2022-01-08,2024-10-30,0.0,1026
7750239,Firetree Philanthropy Foundation,0,,2,0,2022-06-09,2022-06-10,0.0,1
7750393,"First Contact Digital Marketing, Inc.",0,,1,0,2022-09-23,2022-09-23,0.0,0
7750709,Fish2Go,0,,2,0,2023-01-05,2023-02-06,0.0,32
7750864,The Fitch Group,0,,44,0,2021-05-11,2024-11-30,0.0,1299
7751523,Marcn Technologies Pvt Ltd.,0,,1,0,2021-04-07,2021-04-07,0.0,0
7751531,Flexxon Pte Ltd.,1,2023-05-29,126,9,2021-05-25,2024-12-10,0.07142857142857142,1295
7751603,PT Fliptech Lentera Inspirasi Pertiwi,1,2022-06-08,1,1,2022-06-08,2022-06-08,1.0,0
7752074,Fluke Telefonia Movel Celular Ltda.,1,2024-10-29,27,1,2021-03-03,2024-10-29,0.037037037037037035,1336
7753603,Forte Supply LLC,0,,4,0,2021-09-22,2024-11-08,0.0,1143
7753680,Fortitude Partnership,0,,19,0,2021-10-21,2024-12-10,0.0,1146
7753838,Forward Talent Ltd.,0,,2,0,2021-07-30,2021-12-15,0.0,138
7754346,Foundation for the Philippine Environment,0,,98,0,2021-09-10,2024-10-11,0.0,1127
7754650,Frankie & Frankie Pte Ltd.,0,,1,0,2022-04-14,2022-04-14,0.0,0
7755113,Freight Systems Co. Ltd LLC,0,,2,0,2023-01-24,2023-01-24,0.0,0
