ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
26998125,MiAO,1,2023-11-01,12,2,2023-09-05,2024-06-24,0.16666666666666666,293
81387864,Elysian Design Studio,1,2022-03-23,12,6,2022-03-23,2024-11-25,0.5,978
13811446,Interopera,1,2024-12-26,12,2,2024-01-31,2024-12-31,0.16666666666666666,335
1676261,Digital Avenues Ltd.,1,2023-11-17,11,6,2022-01-21,2024-10-23,0.5454545454545454,1006
1409258,Bells Academic Group,1,2024-10-10,11,1,2023-10-23,2024-11-29,0.09090909090909091,403
7752074,Fluke Telefonia Movel Celular Ltda.,1,2024-10-29,11,1,2022-03-24,2024-10-29,0.09090909090909091,950
96278492,Mrm Construction,1,2022-03-25,11,3,2022-03-22,2024-12-18,0.2727272727272727,1002
1442823,DREA Asia Pte Ltd.,1,2023-08-12,11,2,2022-01-25,2024-10-09,0.18181818181818182,988
57610,Terex Corp.,1,2023-02-01,11,1,2022-10-17,2024-05-22,0.09090909090909091,583
19233541,The Mulberry Tree Learning Centre,1,2024-09-10,11,1,2022-02-15,2024-10-06,0.09090909090909091,964
95811187,Sesameed Education,1,2023-06-09,11,4,2023-04-27,2024-01-26,0.36363636363636365,274
1296160,"Genesys Cloud Services, Inc.",1,2023-11-29,11,1,2022-02-04,2024-07-05,0.09090909090909091,882
1358792,Nanoveu Pte Ltd.,1,2022-01-03,11,2,2022-01-03,2024-11-23,0.18181818181818182,1055
1359281,Pslove Pte Ltd.,1,2023-09-01,11,3,2022-01-04,2024-12-10,0.2727272727272727,1071
434721,"USANA Health Sciences, Inc.",1,2022-10-12,11,1,2022-10-12,2024-10-24,0.09090909090909091,743
8590408,Alagas Network,1,2023-08-20,11,3,2022-08-10,2024-05-27,0.2727272727272727,656
300072,Tradenet Services Srl,1,2022-03-02,11,10,2022-03-02,2024-11-12,0.9090909090909091,986
4095943,Atlas Consolidated Pte Ltd.,1,2023-09-27,11,2,2022-10-07,2024-04-29,0.18181818181818182,570
2171320,AURA PRESTIGE PTE. LTD.,1,2024-06-18,11,1,2023-02-14,2024-12-14,0.09090909090909091,669
2776,Integrated Packaging Solutions LLC,1,2024-06-21,11,1,2022-10-27,2024-09-03,0.09090909090909091,677
92882088,Top Cash 4 Scrap Cars,1,2024-06-13,11,2,2024-04-16,2024-12-16,0.18181818181818182,244
17353314,Future Capital Market LLC,1,2024-11-28,11,1,2023-11-17,2024-12-12,0.09090909090909091,391
12290576,Fish4Talents,1,2022-10-26,11,1,2022-10-20,2022-11-21,0.09090909090909091,32
22236977,Minddoc Health GmbH,1,2023-10-05,11,3,2023-10-05,2024-10-22,0.2727272727272727,383
8136599,AGX WORLD PTE. LTD.,1,2022-01-31,11,2,2022-01-31,2023-10-24,0.18181818181818182,631
7885826,Sainhall Nutrihealth Pte Ltd.,1,2024-10-29,11,2,2022-01-06,2024-11-04,0.18181818181818182,1033
2021894,ANKH Executive,1,2022-09-06,11,6,2022-09-06,2024-12-15,0.5454545454545454,831
15773448,MUNCHEES,1,2023-03-29,11,4,2022-03-09,2023-09-22,0.36363636363636365,562
26832024,Atp Personal Training,1,2023-03-18,11,1,2023-03-18,2024-07-31,0.09090909090909091,501
7688636,Branding Merchandise,1,2022-11-07,11,2,2022-07-06,2023-03-19,0.18181818181818182,256
1158915,Tech In Asia Pte Ltd.,1,2024-05-09,11,2,2022-06-23,2024-08-20,0.18181818181818182,789
5277650,Novus Solutions,1,2023-11-09,11,1,2023-10-31,2024-09-23,0.09090909090909091,328
5088875,MRM Engineering,1,2022-03-22,11,5,2022-03-22,2024-12-02,0.45454545454545453,986
7792669,ITSoft Solutions Sdn. Bhd.,1,2024-11-10,11,2,2024-11-08,2024-11-10,0.18181818181818182,2
22205460,Nicomatic SA,1,2024-08-13,11,1,2023-09-08,2024-10-21,0.09090909090909091,409
24312076,Listening Lab,1,2023-10-13,11,2,2022-08-16,2024-06-07,0.18181818181818182,661
7873102,Raffles Kidz @ Jurong West,1,2022-08-11,11,2,2022-01-25,2023-01-19,0.18181818181818182,359
4471849,Kent Ridge Education Hub Pte Ltd,1,2022-10-18,11,1,2022-03-22,2024-06-10,0.09090909090909091,811
1431740,Infantree LLC,1,2023-01-12,11,1,2023-01-12,2024-12-02,0.09090909090909091,690
19560754,Trends Interior Design Pte Ltd,1,2022-01-10,11,1,2022-01-10,2024-08-22,0.09090909090909091,955
4703403,Little Academy,1,2024-10-11,11,2,2024-08-04,2024-11-08,0.18181818181818182,96
773541,Allied Vision Technologies GmbH,1,2023-11-20,11,1,2022-03-24,2024-08-27,0.09090909090909091,887
5355138,ONEZINE PTE. LTD.,1,2023-09-13,11,2,2023-06-13,2024-08-03,0.18181818181818182,417
6867228,TYRADS PTE. LTD.,1,2024-10-16,11,1,2022-05-05,2024-12-03,0.09090909090909091,943
7268032,Zero Waste Solution Pte Ltd.,1,2023-02-07,11,2,2022-01-26,2024-12-21,0.18181818181818182,1060
93377572,Datalog Voerde,1,2023-10-05,11,1,2023-10-05,2024-11-11,0.09090909090909091,403
712694,"GEM Services, Inc.",1,2024-02-29,11,1,2022-03-22,2024-02-29,0.09090909090909091,709
18685142,Store and Send,1,2022-01-20,10,2,2022-01-20,2024-09-09,0.2,963
420897,Graph Paper Co.,1,2022-01-26,10,1,2022-01-26,2023-01-12,0.1,351
17398351,Renergy Engineering LLP,1,2024-05-13,10,2,2023-01-04,2024-08-23,0.2,597
378883,"Cloudera, Inc.",1,2024-02-02,10,4,2023-10-25,2024-09-25,0.4,336
1916765,ALBION MARINE SOLUTIONS LTD.,1,2023-03-20,10,4,2023-03-20,2023-12-13,0.4,268
321548,Axiata Digital & Analytics Sdn. Bhd.,1,2023-05-13,10,1,2022-01-06,2024-04-22,0.1,837
1812235,Adam Khoo Learning Technologies Group Akltg,1,2023-08-25,10,1,2022-07-12,2023-11-30,0.1,506
1830859,Advagen Pte Ltd.,1,2023-01-30,10,2,2023-01-30,2024-12-09,0.2,679
11245330,DESIPRO,1,2024-07-26,10,1,2023-10-27,2024-11-28,0.1,398
14529741,Lab Science Solution Pte Ltd.,1,2022-09-10,10,1,2022-09-10,2024-07-30,0.1,689
387914,JustLogin Pte Ltd.,1,2024-06-20,10,1,2022-01-07,2024-06-20,0.1,895
2370457,Bitsilica Pvt Ltd.,1,2022-11-02,10,3,2022-11-02,2024-11-01,0.3,730
95971015,SharkNinja APAC,1,2024-09-11,10,1,2024-09-11,2024-12-13,0.1,93
95341576,Linear Furnishings,1,2023-06-07,10,2,2023-05-01,2024-10-08,0.2,526
9701537,Blue House,1,2024-11-19,10,1,2022-09-05,2024-11-19,0.1,806
2279604,BUSINESS CONTINUITY PLANNING ASIA PTE. LTD.,1,2024-10-13,10,1,2022-09-02,2024-11-07,0.1,797
95576080,Xypher,1,2022-01-19,10,1,2022-01-19,2022-05-03,0.1,104
452766,SES SA,1,2022-03-25,10,2,2022-03-25,2024-05-01,0.2,768
155475,Click2View Pte Ltd.,1,2024-03-27,10,1,2022-03-16,2024-09-26,0.1,925
21246774,Shanghai Merui Technology Co. Ltd.,1,2023-02-20,10,1,2022-06-23,2024-07-18,0.1,756
493326,"(ISC)2, Inc.",1,2023-02-10,10,1,2022-10-06,2024-12-19,0.1,805
997138,Alphatron Marine BV,1,2022-08-03,10,3,2022-08-03,2024-07-23,0.3,720
21188655,Stanley SA,1,2024-06-25,10,1,2022-07-25,2024-12-27,0.1,886
687274,Nexus FrontierTech Ltd.,1,2024-05-20,10,1,2022-01-17,2024-05-20,0.1,854
4496551,Kingdom Education Foundation,1,2023-09-10,10,2,2023-06-29,2024-05-08,0.2,314
7970574,Fuji Bridex Pte Ltd.,1,2023-09-28,10,1,2022-06-18,2024-10-03,0.1,838
695918,Rotork Plc,1,2024-05-16,10,1,2023-01-26,2024-12-26,0.1,700
5893338,Rhapsody Concept Pte Ltd.,1,2024-06-24,10,2,2023-09-08,2024-08-08,0.2,335
1077851,Worldwide Book Services Ltd.,1,2024-12-18,10,1,2022-01-21,2024-12-18,0.1,1062
20926510,"Delinea, Inc.",1,2022-01-25,10,1,2022-01-06,2023-06-28,0.1,538
93076468,Ocean & Earth,1,2024-02-13,10,1,2024-02-03,2024-03-18,0.1,44
13422308,House Of Teak,1,2022-01-21,10,3,2022-01-13,2024-12-18,0.3,1070
1197586,RSM International Ltd.,1,2024-11-29,10,2,2022-08-02,2024-12-30,0.2,881
1151882,"Snap-On, Inc.",1,2024-05-02,10,1,2022-07-02,2024-10-30,0.1,851
22149494,Neuberger Berman Group LLC,1,2024-05-07,10,1,2022-06-03,2024-12-30,0.1,941
1294299,"Nozomi Networks, Inc.",1,2024-07-15,10,1,2022-08-15,2024-11-05,0.1,813
5322004,Pinvest,1,2024-06-07,10,1,2022-03-11,2024-06-20,0.1,832
1302005,Breitling SA,1,2022-04-08,10,1,2022-04-08,2024-09-19,0.1,895
575305,Wootech Ltd.,1,2022-02-15,10,9,2022-02-15,2023-05-31,0.9,470
496966,Lins Advertising & Marketing Sdn Bhd.,1,2024-01-18,10,1,2022-01-19,2024-01-18,0.1,729
22460930,SNACKGOOD CO. PTE. LTD.,1,2023-03-09,10,4,2023-03-09,2024-06-18,0.4,467
6208804,Singapore Chinese Chamber Institute Of Business,1,2024-03-21,10,3,2022-08-23,2024-06-24,0.3,671
3849072,Green Spade Pte Ltd,1,2024-11-25,10,1,2022-08-13,2024-11-25,0.1,835
520299,Factorem Pte. Ltd.,1,2022-01-31,10,2,2022-01-31,2024-10-01,0.2,974
1002125,"Flexport, Inc.",1,2022-04-21,10,2,2022-04-21,2024-10-14,0.2,907
94513869,"Twenty Second Century Dora Technology Holdings, Inc.",1,2023-01-25,10,2,2023-01-25,2023-10-18,0.2,266
92886816,TI,1,2023-02-07,10,1,2023-02-07,2024-12-02,0.1,664
8687322,Alola ☁️🏄♂️,1,2024-06-11,10,7,2024-06-11,2024-12-04,0.7,176
72156,Gaigai Enterprise Sdn Bhd.,1,2023-01-13,10,1,2022-03-16,2024-05-13,0.1,789
94119195,Pandatec,1,2024-12-19,10,2,2023-07-03,2024-12-19,0.2,535
8508426,AgileAlgo Pte Ltd.,1,2023-11-21,10,5,2022-01-01,2024-10-24,0.5,1027
639405,"New England Biolabs, Inc.",1,2024-02-13,10,1,2023-10-11,2024-09-30,0.1,355
26501820,ALL WOULD ENVY,1,2022-06-19,9,1,2022-02-09,2024-12-04,0.1111111111111111,1029
97686961,iWorld Learning,1,2024-06-24,9,8,2024-06-11,2024-11-22,0.8888888888888888,164
209230,Spectronik Pte Ltd.,1,2022-07-02,9,4,2022-01-15,2024-01-18,0.4444444444444444,733
93221437,Innovax,1,2024-03-14,9,2,2022-01-06,2024-07-22,0.2222222222222222,928
96330967,Cogri Asia Pacific,1,2022-08-04,9,3,2022-03-24,2024-04-15,0.3333333333333333,753
292538,Revantage Corporate Services LLC,1,2024-10-25,9,1,2024-10-25,2024-12-06,0.1111111111111111,42
1819592,AdeptWerks,1,2024-06-25,9,1,2023-07-17,2024-11-12,0.1111111111111111,484
248363,"H2O.ai, Inc.",1,2023-11-02,9,7,2023-11-01,2024-12-21,0.7777777777777778,416
664933,Goldbell Weigh-System Pte Ltd.,1,2022-09-08,9,1,2022-06-28,2024-08-20,0.1111111111111111,784
1381553,Åpent Bakeri AS,1,2022-08-18,9,3,2022-08-18,2024-12-04,0.3333333333333333,839
99233008,A Pixels Production-Haus,1,2024-02-15,9,1,2022-03-22,2024-11-19,0.1111111111111111,973
14983332,Lush Furniture,1,2023-02-15,9,1,2022-01-08,2024-12-25,0.1111111111111111,1082
1468588,"Verint Systems, Inc.",1,2024-01-02,9,1,2022-01-19,2024-01-02,0.1111111111111111,713
1296253,Connected Freight Pte Ltd.,1,2022-02-17,9,4,2022-02-17,2022-05-24,0.4444444444444444,96
647553,Healthcare Information & Management Systems Society,1,2024-04-04,9,1,2023-02-18,2024-07-12,0.1111111111111111,510
96576910,SOLE RELIEF INC,1,2024-11-05,9,1,2023-09-06,2024-11-30,0.1111111111111111,451
1975232,Amanotes JSC,1,2022-06-01,9,2,2022-01-28,2022-09-06,0.2222222222222222,221
23809909,Cordova Education Centre Pte Ltd,1,2024-10-01,9,1,2022-10-13,2024-10-01,0.1111111111111111,719
1221995,Lumiere32 Pte Ltd.,1,2023-06-20,9,2,2022-03-04,2024-11-26,0.2222222222222222,998
1849549,Aesopica Pte Ltd,1,2024-04-16,9,1,2023-01-18,2024-11-29,0.1111111111111111,681
24602933,Quvo Ltd,1,2024-06-06,9,1,2022-07-19,2024-09-17,0.1111111111111111,791
96166778,SEA Top Merch Pte. Ltd.,1,2024-01-04,9,1,2023-08-02,2024-08-14,0.1111111111111111,378
1196135,"Muscular Dystrophy Association, Inc.",1,2024-01-12,9,3,2023-02-06,2024-10-07,0.3333333333333333,609
100573,Thermos LLC,1,2022-08-12,9,4,2022-02-04,2024-08-16,0.4444444444444444,924
14943221,Lovingly Signed,1,2023-12-07,9,5,2022-05-09,2024-05-07,0.5555555555555556,729
6711273,The Green Collective SG Pte Ltd,1,2022-12-06,9,2,2022-02-07,2024-12-09,0.2222222222222222,1036
2754227,City of Shakopee,1,2024-07-25,9,1,2024-02-29,2024-07-25,0.1111111111111111,147
9667625,BLIN NETWORK PTE LTD,1,2024-06-28,9,1,2023-01-16,2024-06-28,0.1111111111111111,529
21856665,Retentia Technology Pvt Ltd.,1,2024-10-16,9,1,2024-07-19,2024-10-16,0.1111111111111111,89
9677610,Bloom Concept Pte Ltd,1,2023-02-03,9,1,2022-05-10,2024-03-28,0.1111111111111111,688
19699187,ULTI,1,2023-09-18,9,1,2023-09-18,2024-06-18,0.1111111111111111,274
7740759,EPC Project Services,1,2022-05-27,9,2,2022-03-17,2022-07-13,0.2222222222222222,118
20929859,NV5 Consultants Ltd.,1,2024-11-27,9,1,2022-01-18,2024-11-27,0.1111111111111111,1044
22204197,Fortrec Chemicals & Petroleum Pte Ltd.,1,2024-05-14,9,2,2022-10-14,2024-08-14,0.2222222222222222,670
14070457,Jobsy Sri Lanka,1,2023-11-10,9,1,2022-06-20,2024-03-25,0.1111111111111111,644
18392621,SOJAO,1,2024-08-01,9,1,2022-07-08,2024-08-01,0.1111111111111111,755
16974444,Printaid Offsetproducts Pte Ltd,1,2023-01-27,9,3,2023-01-27,2024-12-12,0.3333333333333333,685
11009580,Cyberlite (11009580),1,2024-02-09,9,3,2022-05-09,2024-05-02,0.3333333333333333,724
16213170,Oceanx,1,2024-09-13,9,1,2024-04-23,2024-12-17,0.1111111111111111,238
18210050,Doit /CN/,1,2024-09-13,9,1,2022-11-15,2024-09-13,0.1111111111111111,668
18727969,Studio Five Corp.,1,2022-04-27,9,1,2022-01-18,2023-12-04,0.1111111111111111,685
22186510,Asurion LLC,1,2024-09-19,9,3,2024-03-14,2024-12-16,0.3333333333333333,277
6383938,Star Labs Sg Pte Ltd.,1,2024-04-23,9,1,2023-02-15,2024-12-05,0.1111111111111111,659
21023340,Gemini Space Station LLC,1,2022-01-27,9,9,2022-01-27,2024-07-18,1.0,903
6327524,Stichting Protestants Christelijk Primair Onderwijs Groene,1,2024-03-22,9,1,2022-05-25,2024-10-08,0.1111111111111111,867
4306210,INDEPENDENT RESOURCING CONSULTANCY LIMITED,1,2022-07-06,9,1,2022-05-27,2024-02-11,0.1111111111111111,625
4280892,International Refreshment Singapore Pte Ltd,1,2022-05-17,9,1,2022-05-17,2024-07-22,0.1111111111111111,797
19614045,Trust Yoga,1,2022-02-18,9,2,2022-01-19,2024-07-24,0.2222222222222222,917
8223008,88 Motor Trading,1,2024-03-07,9,1,2022-01-09,2024-10-15,0.1111111111111111,1010
20026278,Vitop Pte Ltd.,1,2024-04-20,9,1,2022-07-01,2024-07-29,0.1111111111111111,759
16395306,Otaka Engineering And Supplies Pte. Ltd.,1,2024-07-17,9,1,2022-03-23,2024-11-27,0.1111111111111111,980
6445717,"Substance, Inc",1,2024-10-04,9,1,2024-10-04,2024-12-20,0.1111111111111111,77
22891645,Calvary Carpentry Pte Ltd.,1,2022-11-29,8,2,2022-11-29,2024-11-01,0.25,703
99100197,Visual Publish Pte Ltd.,1,2024-08-02,8,1,2022-06-01,2024-11-11,0.125,894
22145795,"PA Solutions, Inc.",1,2023-02-13,8,2,2023-02-13,2024-05-23,0.25,465
837306,Archer Logic S Pte Ltd.,1,2024-11-07,8,1,2022-01-18,2024-11-07,0.125,1024
1499919,Fluetis Pte Ltd,1,2023-04-12,8,2,2022-01-06,2024-05-23,0.25,868
1125127,Benèl BV,1,2023-10-19,8,2,2022-12-03,2024-10-19,0.25,686
177257,Ugly Food Ltd.,1,2022-03-26,8,2,2022-01-18,2022-12-08,0.25,324
17832437,Sarker Engineering Pte Ltd,1,2024-06-26,8,3,2022-07-13,2024-08-01,0.375,750
1264539,"aCommerce Co., Ltd. (Thailand)",1,2022-03-23,8,1,2022-03-23,2024-11-06,0.125,959
771238,United Capital Plc,1,2023-12-13,8,3,2023-12-13,2024-07-31,0.375,231
14337557,Stichting Lumens,1,2023-10-09,8,1,2022-12-31,2023-11-03,0.125,307
56292,QAssure Technologies Pte Ltd.,1,2023-10-03,8,1,2022-08-08,2023-10-09,0.125,427
3455129,Evo Commerce Pte Ltd.,1,2024-10-29,8,1,2024-08-12,2024-11-05,0.125,85
22269567,Dodid Pte Ltd.,1,2022-12-21,8,1,2022-09-20,2024-11-12,0.125,784
48508733,Nuform System Asia Pte Ltd.,1,2022-03-22,8,1,2022-03-22,2024-04-11,0.125,751
7898613,Saudi Logistic Services Co. SLSC | الشركة السعودية للخدمات اللوجستية,1,2024-11-21,8,1,2023-12-26,2024-12-20,0.125,360
3580767,Flemings Safety,1,2024-03-06,8,1,2022-05-10,2024-07-30,0.125,812
3605247,Food Fresh,1,2024-08-06,8,2,2022-08-17,2024-09-27,0.25,772
22151860,D-Link International Pte Ltd.,1,2022-03-22,8,1,2022-03-22,2023-08-26,0.125,522
4922981,MEDS INTERCONNECT PTE. LTD.,1,2022-07-06,8,1,2022-01-05,2024-05-29,0.125,875
3732477,Genesis Search Pte Ltd (EA License No: 17C8570),1,2022-11-24,8,1,2022-09-08,2023-02-07,0.125,152
583385,Snappyhires,1,2023-08-29,8,1,2023-06-20,2023-08-29,0.125,70
5884948,Revantage Asia Pacific,1,2024-10-25,8,1,2024-10-25,2024-11-04,0.125,10
7676028,Backbone Art SA,1,2024-06-28,8,2,2024-02-14,2024-09-29,0.25,228
961100,"Synapse International, Inc. (Canada)",1,2023-10-05,8,1,2023-03-09,2023-10-05,0.125,210
986459,"Coupa Software, Inc.",1,2022-09-19,8,1,2022-09-19,2024-08-20,0.125,701
94817430,James Cook Institute,1,2023-09-07,8,1,2023-07-26,2024-05-29,0.125,308
21467416,Greenhood,1,2022-09-06,8,4,2022-01-17,2024-09-02,0.5,959
430055,Taknet Systems Pte Ltd.,1,2024-07-05,8,4,2023-03-05,2024-10-25,0.5,600
95716900,Parsh Marine (S) Pte Ltd,1,2023-01-13,8,1,2023-01-13,2024-11-27,0.125,684
437762,Elinkeinoelämän Tutkimuslaitoksen kannatusyhdistys Ry,1,2024-03-22,8,2,2022-01-16,2024-06-07,0.25,873
22245830,United Oil Co. Pte Ltd.,1,2022-08-12,8,5,2022-03-07,2022-09-10,0.625,187
21704537,"Mortar Advertising, Inc.",1,2022-11-10,8,4,2022-11-07,2024-05-26,0.5,566
2025323,ANR Technologies,1,2024-02-16,8,1,2023-11-16,2024-06-24,0.125,221
959897,Jones Day LP,1,2022-03-21,8,2,2022-03-21,2024-01-15,0.25,665
10686880,ES logistics,1,2024-12-12,8,3,2024-03-28,2024-12-16,0.375,263
7777586,"Homie Technology, Inc.",1,2024-07-19,8,2,2024-07-19,2024-12-30,0.25,164
531307,Eligo Pte Ltd.,1,2024-04-24,8,1,2022-01-13,2024-08-05,0.125,935
22142047,Accu-Tech Corp.,1,2022-04-11,8,2,2022-04-07,2023-11-03,0.25,575
1685694,Workplace Elements LLC,1,2024-07-04,8,1,2022-03-22,2024-07-04,0.125,835
6208642,Sing'theatre,1,2024-01-24,8,1,2022-11-25,2024-01-25,0.125,426
50318,Meinhardt Group International Holdings Ltd.,1,2024-08-07,7,1,2022-07-14,2024-11-25,0.14285714285714285,865
7116035,WeConnect (7116035),1,2022-03-21,7,1,2022-01-20,2022-05-30,0.14285714285714285,130
16294567,One Gallery,1,2024-01-03,7,2,2022-08-07,2024-07-25,0.2857142857142857,718
97713893,Modern Hippi,1,2024-10-29,7,2,2023-12-25,2024-12-20,0.2857142857142857,361
92918470,"Super Micro Computer Spain, S.L.",1,2024-03-20,7,1,2024-01-21,2024-12-18,0.14285714285714285,332
18012918,"Sembly, Inc.",1,2023-02-15,7,1,2022-01-18,2023-02-15,0.14285714285714285,393
7044698,Visual Studio Singapore Pte Ltd.,1,2024-11-08,7,1,2023-01-03,2024-11-08,0.14285714285714285,675
98352276,MOO TONG MEDICAL MANUFACTURING PTE. LTD.,1,2022-08-09,7,1,2022-03-24,2024-04-05,0.14285714285714285,743
98464935,SHANGYI LOGISTICS CONSULTANT PTE. LTD.,1,2023-12-19,7,4,2023-12-19,2024-11-12,0.5714285714285714,329
652095,Allegion Plc,1,2023-06-27,7,1,2023-06-27,2024-05-27,0.14285714285714285,335
7234859,Yeo Workshop Contemporary,1,2022-12-06,7,7,2022-12-06,2024-09-10,1.0,644
4130752,Ice Cube Marketing Pte Ltd.,1,2022-04-12,7,2,2022-04-12,2024-12-13,0.2857142857142857,976
1203043,AlixPartners LLP,1,2022-03-09,7,2,2022-03-09,2024-12-26,0.2857142857142857,1023
7545697,Questex Asia Pte Ltd.,1,2022-08-02,7,1,2022-03-24,2023-12-13,0.14285714285714285,629
1049478,"Rewind Software, Inc.",1,2022-01-26,7,7,2022-01-26,2022-09-03,1.0,220
1132667,"HDR, Inc.",1,2023-11-16,7,1,2022-01-26,2024-11-13,0.14285714285714285,1022
5746279,QCD Technology @ Westgate,1,2022-01-20,7,1,2022-01-20,2024-01-20,0.14285714285714285,730
9351337,Bao Service,1,2023-01-07,7,1,2023-01-07,2024-12-28,0.14285714285714285,721
1154160,"Blockdaemon, Inc.",1,2022-09-09,7,1,2022-03-16,2023-08-22,0.14285714285714285,524
20925920,Cash Converters (Asia) Pte Ltd.,1,2022-01-04,7,1,2022-01-04,2023-12-13,0.14285714285714285,708
886324,"W Network, Inc.",1,2023-12-07,7,3,2023-12-07,2024-10-15,0.42857142857142855,313
1008345,"Krayden, Inc.",1,2024-05-21,7,1,2022-06-04,2024-07-18,0.14285714285714285,775
4928883,MegCD,1,2023-12-06,7,1,2023-02-16,2024-07-02,0.14285714285714285,502
54925,Sky Mavis Pte Ltd.,1,2022-10-21,7,1,2022-10-20,2024-06-12,0.14285714285714285,601
432970,DIC Asia Pacific Pte Ltd.,1,2023-04-11,7,1,2022-08-11,2024-10-07,0.14285714285714285,788
999698,Perfex International Pte Ltd.,1,2022-05-28,7,1,2022-05-28,2022-08-26,0.14285714285714285,90
1116963,Phoenix Mecano S.E. Asia Pte Ltd.,1,2024-01-12,7,2,2022-01-13,2024-08-02,0.2857142857142857,932
1213363,Global University Systems BV,1,2023-06-02,7,2,2023-02-03,2024-01-16,0.2857142857142857,347
998645,"Zymeworks BC, Inc.",1,2024-03-06,7,2,2023-08-02,2024-10-02,0.2857142857142857,427
22862186,Informació i Comunicació de Barcelona SA,1,2022-02-22,7,1,2022-02-22,2024-09-01,0.14285714285714285,922
7916988,Techbiz Global GmbH,1,2024-09-24,7,1,2024-09-05,2024-12-02,0.14285714285714285,88
22206358,Beauty Garage Singapore Pte Ltd.,1,2022-03-24,7,4,2022-03-24,2024-11-19,0.5714285714285714,971
548502,"Gong.io, Inc.",1,2024-04-10,7,3,2024-04-10,2024-12-12,0.42857142857142855,246
1976866,Amazin? Graze,1,2022-07-19,7,1,2022-02-22,2024-01-04,0.14285714285714285,681
613889,Aviation Safety & Training Pte Ltd.,1,2024-09-05,7,1,2022-06-30,2024-11-05,0.14285714285714285,859
22209572,BearingPoint Holding BV,1,2023-12-04,7,1,2023-06-12,2024-11-08,0.14285714285714285,515
94148454,LATTICEX,1,2024-04-11,7,1,2022-08-16,2024-09-23,0.14285714285714285,769
96734949,Applicable Ltd.,1,2024-06-08,7,1,2024-05-24,2024-06-08,0.14285714285714285,15
96787930,Premier Advisory,1,2022-02-08,7,1,2022-02-08,2024-11-14,0.14285714285714285,1010
1337357,Aramex International Logistics Private Ltd.,1,2024-06-10,7,1,2022-01-11,2024-06-10,0.14285714285714285,881
14928797,KPIT Pty Ltd.,1,2024-04-18,7,1,2024-03-05,2024-04-18,0.14285714285714285,44
2003726,Amy's School of Dance,1,2024-08-06,7,1,2023-08-16,2024-08-06,0.14285714285714285,356
550146,Win-Pro Consultancy Pte Ltd.,1,2024-09-26,7,1,2022-07-10,2024-09-26,0.14285714285714285,809
94889279,ELGO AI,1,2023-11-21,7,4,2023-09-21,2024-03-27,0.5714285714285714,188
22770263,Wholesale Electric Asia Pte Ltd.,1,2022-11-23,7,3,2022-11-23,2024-04-24,0.42857142857142855,518
180932,Avdel Holding Ltd.,1,2024-10-01,7,4,2024-10-01,2024-12-16,0.5714285714285714,76
22218660,Drcom,1,2024-04-04,7,1,2022-10-28,2024-09-26,0.14285714285714285,699
93895740,"PK Engineering, P.C.",1,2024-08-21,7,1,2024-01-11,2024-09-16,0.14285714285714285,249
2473740,British Education Centre,1,2023-12-20,7,2,2023-10-17,2024-11-15,0.2857142857142857,395
3025621,Dalio Family Office/Ct/,1,2024-09-25,7,1,2023-06-27,2024-09-25,0.14285714285714285,456
22186384,The Leading Hotels of the World Ltd.,1,2022-02-10,6,2,2022-02-10,2023-12-29,0.3333333333333333,687
538204,OASE Asia Pacific,1,2023-01-05,6,3,2022-03-25,2023-10-12,0.5,566
3369234,Rapid Marine HVAC (Asia Pacific) Pte Ltd.,1,2022-07-12,6,4,2022-07-12,2024-04-01,0.6666666666666666,629
27006027,Garda Capital Partners LP,1,2022-02-20,6,1,2022-01-26,2024-09-06,0.16666666666666666,954
3386198,EPiC Agile,1,2022-10-12,6,2,2022-06-28,2023-08-01,0.3333333333333333,399
5278466,NOWT,1,2024-04-01,6,1,2024-03-10,2024-05-10,0.16666666666666666,61
118079,Tiya Pte Ltd.,1,2023-05-05,6,1,2022-03-29,2023-07-17,0.16666666666666666,475
10594476,"SourceCode, Inc.",1,2024-02-21,6,3,2024-02-21,2024-03-04,0.5,12
16131019,"HOC, Inc.",1,2022-04-28,6,1,2022-01-13,2022-11-03,0.16666666666666666,294
22195936,Murano SpA,1,2024-12-23,6,1,2023-02-06,2024-12-23,0.16666666666666666,686
583568,SourceSage Pte Ltd.,1,2023-05-26,6,2,2022-11-14,2023-09-19,0.3333333333333333,309
6214276,Sirius People,1,2024-12-19,6,1,2024-11-06,2024-12-19,0.16666666666666666,43
96967005,KALI MAJAPAHIT PTE. LTD.,1,2024-06-16,6,1,2023-01-14,2024-11-08,0.16666666666666666,664
157457,Villa Finder Pte Ltd,1,2023-04-05,6,2,2022-12-09,2024-12-19,0.3333333333333333,741
92867269,"uCast Technologies, Inc.",1,2023-01-07,6,1,2022-01-06,2024-03-13,0.16666666666666666,797
27704894,OnebyZero Pte Ltd,1,2024-09-20,6,3,2024-08-22,2024-09-20,0.5,29
20928147,PROS Florida LLC,1,2022-04-20,6,1,2022-04-20,2024-12-23,0.16666666666666666,978
1088158,International Association of Amusement Parks & Attractions,1,2022-09-11,6,2,2022-04-23,2023-07-11,0.3333333333333333,444
5358233,"Crea Co., Ltd.",1,2022-02-28,6,2,2022-02-28,2023-01-09,0.3333333333333333,315
